Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Unnamed: 5,Unnamed: 6
106893.1,0.00012794,7.498148e-09,430.0,430.0,,
106913.0,0.0001279573,1.338366e-08,430.0,430.0,,
106932.8,0.0001279899,1.216963e-08,430.0,430.0,,
106952.4,0.0001279913,8.138386e-09,430.0,430.0,,
106972.2,0.0001280055,4.333141e-08,430.0,430.0,,
106992.2,0.0001283495,7.418034e-08,430.0,430.0,,
107012.3,0.0001281972,8.149683e-08,430.0,430.0,,
107032.3,0.000128047,2.995552e-08,430.01,430.01,,
107052.2,0.0001279881,6.471304e-09,430.0,430.0,,
107072.7,0.0001280064,1.150072e-08,430.01,430.01,,
107093.0,0.0001279959,9.904544e-09,430.0,430.0,,
107113.0,0.0001280272,1.677167e-08,430.0,430.0,,
107133.1,0.0001280409,7.093816e-09,430.0,430.0,,
107153.0,0.0001280244,9.335714e-09,430.0,430.0,,
107173.2,0.0001280393,1.739125e-08,430.0,430.0,,
107193.1,0.000128051,7.023769e-09,430.0,430.0,,
107213.0,0.0001282905,1.077737e-07,429.99,429.99,,
107232.7,0.000128404,1.515842e-08,430.0,430.0,,
107252.9,0.0001284476,2.837135e-08,430.0,430.0,,
107272.9,0.0001285047,1.25614e-08,430.0,430.0,,
107292.8,0.0001284936,1.081357e-08,430.0,430.0,,
107313.0,0.0001284952,1.398253e-08,430.0,430.0,,
107332.9,0.0001284488,9.647107e-09,430.0,430.0,,
107353.3,0.0001284629,1.112005e-08,430.0,430.0,,
107373.4,0.0001284809,1.4059e-08,430.01,430.01,,
107393.1,0.0001285095,1.53279e-08,429.99,429.99,,
107412.9,0.0001285383,1.462152e-08,430.01,430.01,,
107432.7,0.0001285414,7.61869e-09,429.99,429.99,,
107452.9,0.0001285727,1.504105e-08,430.0,430.0,,
107473.1,0.0001285771,1.459414e-08,430.0,430.0,,
107493.1,0.0001285491,1.299957e-08,430.0,430.0,,
107513.2,0.0001285464,1.448524e-08,430.0,430.0,,
107533.4,0.0001285169,2.27325e-08,430.0,430.0,,
107553.5,0.0001285216,1.623576e-08,430.0,430.0,,
107573.8,0.0001285634,1.732179e-08,430.0,430.0,,
107594.0,0.0001285602,3.133972e-08,430.0,430.0,,
107614.3,0.0001284771,2.181972e-08,430.0,430.0,,
107634.6,0.0001285469,3.971132e-08,430.01,430.01,,
107654.8,0.0001285244,5.168107e-08,430.0,430.0,,
107675.2,0.0001285122,1.597081e-08,430.0,430.0,,
107695.3,0.0001285127,2.677914e-08,430.0,430.0,,
107715.1,0.0001285317,1.487018e-08,430.01,430.01,,
107735.3,0.0001285896,2.516258e-08,430.0,430.0,,
107755.4,0.0001286321,1.669631e-08,429.99,429.99,,
107775.5,0.0001286381,1.003826e-08,430.01,430.01,,
107795.7,0.0001286242,6.033241e-09,430.0,430.0,,
107815.7,0.0001285793,6.23147e-08,430.0,430.0,,
107836.2,0.0001286537,1.186077e-08,430.0,430.0,,
107856.2,0.0001286455,7.849275e-09,430.0,430.0,,
107876.4,0.0001286612,9.162726e-09,430.0,430.0,,
107896.3,0.0001286381,1.733622e-08,430.0,430.0,,
107916.3,0.0001286404,1.734102e-08,430.0,430.0,,
107936.4,0.0001286582,6.408328e-09,430.0,430.0,,
107956.6,0.000128659,4.055175e-09,430.0,430.0,,
107977.0,0.0001286693,1.126499e-08,430.0,430.0,,
107997.0,0.0001286329,1.412209e-08,430.01,430.01,,
108016.8,0.0001286213,1.138274e-08,429.99,429.99,,
108037.3,0.0001286574,1.005761e-08,430.0,430.0,,
108057.8,0.0001286644,4.788876e-09,430.0,430.0,,
108078.0,0.0001286424,9.179688e-09,430.01,430.01,,
108098.4,0.0001286258,9.02835e-09,430.0,430.0,,
108118.7,0.0001286184,9.191784e-09,430.0,430.0,,
108139.0,0.0001286462,8.416914e-09,430.0,430.0,,
108159.0,0.00012864,6.699917e-09,430.0,430.0,,
108179.3,0.0001286394,1.159693e-08,430.01,430.01,,
108199.5,0.0001286087,1.675344e-08,430.0,430.0,,
108219.6,0.0001285906,1.066875e-08,430.0,430.0,,
108239.9,0.0001285925,2.112003e-08,430.0,430.0,,
108260.2,0.0001285685,1.009125e-08,430.0,430.0,,
108280.5,0.0001285515,2.794141e-08,429.99,429.99,,
108300.6,0.000128493,6.555235e-08,430.0,430.0,,
108321.0,0.0001284052,8.390179e-08,430.0,430.0,,
108341.1,0.0001284765,4.994052e-08,430.0,430.0,,
108361.0,0.0001285151,3.836216e-08,430.0,430.0,,
108380.7,0.0001283889,7.170069e-08,430.0,430.0,,
108400.9,0.000128274,5.123584e-08,430.0,430.0,,
108420.8,0.0001282232,1.779388e-08,430.01,430.01,,
108440.6,0.0001282376,1.068956e-08,430.0,430.0,,
108460.4,0.0001282368,1.123289e-08,430.0,430.0,,
108480.7,0.0001281869,1.906393e-08,430.01,430.01,,
108501.3,0.0001281836,2.124042e-08,429.99,429.99,,
108521.5,0.0001282224,4.718757e-09,430.01,430.01,,
108541.3,0.0001282077,9.092732e-09,430.0,430.0,,
108561.4,0.0001282157,1.290177e-08,430.0,430.0,,
108581.3,0.0001282133,1.315759e-08,430.0,430.0,,
108601.4,0.0001281874,6.484169e-09,430.0,430.0,,
108621.5,0.000128196,8.419554e-09,430.0,430.0,,
108641.3,0.0001281944,1.69915e-08,430.01,430.01,,
108661.5,0.0001281584,5.015531e-09,430.0,430.0,,
108681.7,0.0001281889,9.620002e-09,430.0,430.0,,
108701.8,0.000128176,6.928203e-09,430.01,430.01,,
108722.0,0.0001281536,1.969884e-08,430.0,430.0,,
108742.2,0.0001281266,4.325634e-09,430.0,430.0,,
108762.5,0.0001281376,7.456541e-09,430.0,430.0,,
108782.7,0.000128134,3.91578e-09,430.0,430.0,,
108802.6,0.0001281309,5.626327e-09,430.0,430.0,,
108822.7,0.000128135,1.074968e-08,430.0,430.0,,
108842.7,0.0001281618,2.590066e-08,430.0,430.0,,
108862.8,0.0001281853,1.113603e-08,430.0,430.0,,
108883.3,0.000128176,8.393119e-09,430.0,430.0,,
108903.1,0.0001281519,8.033956e-09,430.0,430.0,,
108923.2,0.0001281487,1.077085e-08,430.0,430.0,,
108943.1,0.0001281876,1.182464e-08,430.0,430.0,,
108963.0,0.0001281745,1.257201e-08,430.01,430.01,,
108983.3,0.0001281228,8.350649e-09,430.0,430.0,,
109003.4,0.0001281163,1.063589e-08,430.0,430.0,,
109023.5,0.0001281199,1.177993e-08,430.0,430.0,,
109043.8,0.000128127,7.774603e-09,430.0,430.0,,
109064.2,0.0001281325,6.637436e-09,430.0,430.0,,
109084.1,0.0001281266,8.099383e-09,430.0,430.0,,
109104.2,0.000128126,4.784233e-09,430.0,430.0,,
109124.0,0.0001281202,1.261216e-08,430.01,430.01,,
109144.4,0.0001280937,6.236986e-09,430.0,430.0,,
109164.9,0.0001280823,1.770781e-08,430.0,430.0,,
109185.1,0.0001281359,1.346972e-08,430.0,430.0,,
109205.4,0.0001281213,1.064633e-08,430.0,430.0,,
109225.5,0.0001281263,8.152028e-09,430.0,430.0,,
109245.9,0.0001281623,2.407419e-08,430.0,430.0,,
109265.8,0.0001281607,1.092449e-08,430.01,430.01,,
109285.9,0.0001281457,5.375872e-09,429.99,429.99,,
109306.1,0.0001281408,1.499481e-08,430.0,430.0,,
109326.1,0.0001281143,4.398232e-09,430.0,430.0,,
109346.3,0.0001281161,6.279597e-09,430.0,430.0,,
109366.9,0.0001281185,1.133578e-08,430.0,430.0,,
109386.9,0.0001281131,7.294595e-09,430.01,430.01,,
109407.3,0.0001280932,1.788109e-08,429.99,429.99,,
109427.5,0.0001281249,1.010445e-08,430.01,430.01,,
109447.7,0.0001281202,6.250333e-09,430.0,430.0,,
109468.1,0.0001281177,3.093003e-09,430.0,430.0,,
109488.4,0.0001280914,7.604092e-09,430.0,430.0,,
109508.4,0.0001281146,1.245615e-08,430.0,430.0,,
109528.6,0.0001281081,1.120962e-08,430.01,430.01,,
109548.9,0.0001280986,7.381659e-09,430.0,430.0,,
109569.0,0.000128113,7.83156e-09,430.0,430.0,,
109589.4,0.0001281129,1.079558e-08,430.0,430.0,,
109610.2,0.000128095,1.327487e-08,430.0,430.0,,
109631.0,0.0001281043,5.716448e-09,430.0,430.0,,
109651.7,0.0001281141,6.52261e-09,430.0,430.0,,
109671.8,0.0001280886,6.769211e-09,430.0,430.0,,
109692.0,0.0001280952,1.075794e-08,429.99,429.99,,
109712.1,0.0001281202,4.709329e-09,430.01,430.01,,
109732.0,0.0001281116,7.763161e-09,430.01,430.01,,
109751.6,0.0001281044,9.167576e-09,430.0,430.0,,
109771.7,0.0001281115,4.453463e-09,430.0,430.0,,
109791.5,0.0001281236,4.376706e-09,430.0,430.0,,
109811.4,0.0001281234,6.501282e-09,430.0,430.0,,
109831.3,0.0001281422,5.006662e-09,430.0,430.0,,
